m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,25.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,25.0,majority_vote,0.079
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,25.0,majority_vote,0.105
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,25.0,majority_vote,0.172
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,25.0,majority_vote,0.211
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,25.0,majority_vote,0.249
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,25.0,majority_vote,0.303
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,26.0,majority_vote,0.035
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,26.0,majority_vote,0.066
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,26.0,majority_vote,0.101
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,26.0,majority_vote,0.12
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,26.0,majority_vote,0.128
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,26.0,majority_vote,0.192
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,26.0,majority_vote,0.241
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,26.0,majority_vote,0.298
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,27.0,majority_vote,0.069
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,27.0,majority_vote,0.094
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,27.0,majority_vote,0.079
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,27.0,majority_vote,0.118
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,27.0,majority_vote,0.163
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,27.0,majority_vote,0.197
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,27.0,majority_vote,0.247
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,27.0,majority_vote,0.289
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,28.0,majority_vote,0.066
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,28.0,majority_vote,0.084
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,28.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,28.0,majority_vote,0.122
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,28.0,majority_vote,0.172
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,28.0,majority_vote,0.197
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,28.0,majority_vote,0.247
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,28.0,majority_vote,0.284
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,29.0,majority_vote,0.066
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,29.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,29.0,majority_vote,0.077
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,29.0,majority_vote,0.124
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,29.0,majority_vote,0.134
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,29.0,majority_vote,0.211
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,29.0,majority_vote,0.228
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,29.0,majority_vote,0.278
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,30.0,majority_vote,0.049
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,30.0,majority_vote,0.102
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,30.0,majority_vote,0.089
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,30.0,majority_vote,0.135
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,30.0,majority_vote,0.162
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,30.0,majority_vote,0.219
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,30.0,majority_vote,0.256
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,30.0,majority_vote,0.327
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,31.0,majority_vote,0.057
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,31.0,majority_vote,0.073
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,31.0,majority_vote,0.106
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,31.0,majority_vote,0.135
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,31.0,majority_vote,0.128
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,31.0,majority_vote,0.216
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,31.0,majority_vote,0.257
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,31.0,majority_vote,0.308
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,32.0,majority_vote,0.071
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,32.0,majority_vote,0.057
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,32.0,majority_vote,0.106
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,32.0,majority_vote,0.141
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,32.0,majority_vote,0.16
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,32.0,majority_vote,0.219
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,32.0,majority_vote,0.254
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,32.0,majority_vote,0.298
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,33.0,majority_vote,0.073
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,33.0,majority_vote,0.075
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,33.0,majority_vote,0.101
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,33.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,33.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,33.0,majority_vote,0.222
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,33.0,majority_vote,0.254
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,33.0,majority_vote,0.302
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,34.0,majority_vote,0.051
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,34.0,majority_vote,0.08
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,34.0,majority_vote,0.089
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,34.0,majority_vote,0.127
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,34.0,majority_vote,0.162
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,34.0,majority_vote,0.197
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,34.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,34.0,majority_vote,0.289
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,35.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,35.0,majority_vote,0.061
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,35.0,majority_vote,0.098
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,35.0,majority_vote,0.111
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,35.0,majority_vote,0.149
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,35.0,majority_vote,0.238
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,35.0,majority_vote,0.254
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,35.0,majority_vote,0.314
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,36.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,36.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,36.0,majority_vote,0.089
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,36.0,majority_vote,0.135
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,36.0,majority_vote,0.167
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,36.0,majority_vote,0.208
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,36.0,majority_vote,0.259
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,36.0,majority_vote,0.298
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,37.0,majority_vote,0.042
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,37.0,majority_vote,0.073
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,37.0,majority_vote,0.125
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,37.0,majority_vote,0.101
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,37.0,majority_vote,0.162
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,37.0,majority_vote,0.215
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,37.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,37.0,majority_vote,0.301
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,38.0,majority_vote,0.065
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,38.0,majority_vote,0.084
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,38.0,majority_vote,0.092
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,38.0,majority_vote,0.109
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,38.0,majority_vote,0.158
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,38.0,majority_vote,0.219
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,38.0,majority_vote,0.248
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,38.0,majority_vote,0.298
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,39.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,39.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,39.0,majority_vote,0.097
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,39.0,majority_vote,0.116
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,39.0,majority_vote,0.168
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,39.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,39.0,majority_vote,0.249
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,39.0,majority_vote,0.28
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,40.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,40.0,majority_vote,0.095
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,40.0,majority_vote,0.082
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,40.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,40.0,majority_vote,0.159
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,40.0,majority_vote,0.216
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,40.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,40.0,majority_vote,0.313
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,41.0,majority_vote,0.056
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,41.0,majority_vote,0.095
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,41.0,majority_vote,0.132
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,41.0,majority_vote,0.144
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,41.0,majority_vote,0.165
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,41.0,majority_vote,0.216
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,41.0,majority_vote,0.267
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,41.0,majority_vote,0.331
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,42.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,42.0,majority_vote,0.068
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,42.0,majority_vote,0.142
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,42.0,majority_vote,0.143
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,42.0,majority_vote,0.179
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,42.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,42.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,42.0,majority_vote,0.318
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,43.0,majority_vote,0.075
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,43.0,majority_vote,0.094
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,43.0,majority_vote,0.114
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,43.0,majority_vote,0.125
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,43.0,majority_vote,0.161
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,43.0,majority_vote,0.169
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,43.0,majority_vote,0.254
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,43.0,majority_vote,0.318
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,44.0,majority_vote,0.038
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,44.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,44.0,majority_vote,0.129
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,44.0,majority_vote,0.136
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,44.0,majority_vote,0.141
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,44.0,majority_vote,0.211
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,44.0,majority_vote,0.241
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,44.0,majority_vote,0.3
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,45.0,majority_vote,0.05
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,45.0,majority_vote,0.093
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,45.0,majority_vote,0.11
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,45.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,45.0,majority_vote,0.198
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,45.0,majority_vote,0.201
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,45.0,majority_vote,0.281
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,45.0,majority_vote,0.318
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,46.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,46.0,majority_vote,0.09
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,46.0,majority_vote,0.14
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,46.0,majority_vote,0.134
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,46.0,majority_vote,0.151
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,46.0,majority_vote,0.223
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,46.0,majority_vote,0.254
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,46.0,majority_vote,0.318
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,47.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,47.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,47.0,majority_vote,0.075
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,47.0,majority_vote,0.14
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,47.0,majority_vote,0.127
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,47.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,47.0,majority_vote,0.294
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,47.0,majority_vote,0.294
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,48.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,48.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,48.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,48.0,majority_vote,0.134
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,48.0,majority_vote,0.166
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,48.0,majority_vote,0.189
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,48.0,majority_vote,0.281
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,48.0,majority_vote,0.297
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,49.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,49.0,majority_vote,0.094
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,49.0,majority_vote,0.082
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,49.0,majority_vote,0.141
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,49.0,majority_vote,0.185
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,49.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,49.0,majority_vote,0.252
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,49.0,majority_vote,0.3
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,50.0,majority_vote,0.054
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,50.0,majority_vote,0.097
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,50.0,majority_vote,0.099
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,50.0,majority_vote,0.15
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,50.0,majority_vote,0.156
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,50.0,majority_vote,0.197
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,50.0,majority_vote,0.29
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,50.0,majority_vote,0.291
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,51.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,51.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,51.0,majority_vote,0.098
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,51.0,majority_vote,0.127
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,51.0,majority_vote,0.137
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,51.0,majority_vote,0.194
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,51.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,51.0,majority_vote,0.326
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,52.0,majority_vote,0.065
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,52.0,majority_vote,0.092
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,52.0,majority_vote,0.121
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,52.0,majority_vote,0.136
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,52.0,majority_vote,0.153
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,52.0,majority_vote,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,52.0,majority_vote,0.273
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,52.0,majority_vote,0.299
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,53.0,majority_vote,0.071
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,53.0,majority_vote,0.087
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,53.0,majority_vote,0.114
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,53.0,majority_vote,0.129
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,53.0,majority_vote,0.151
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,53.0,majority_vote,0.211
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,53.0,majority_vote,0.285
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,53.0,majority_vote,0.306
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,54.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,54.0,majority_vote,0.085
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,54.0,majority_vote,0.094
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,54.0,majority_vote,0.123
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,54.0,majority_vote,0.162
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,54.0,majority_vote,0.209
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,54.0,majority_vote,0.275
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,54.0,majority_vote,0.325
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,55.0,majority_vote,0.073
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,55.0,majority_vote,0.093
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,55.0,majority_vote,0.11
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,55.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,55.0,majority_vote,0.149
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,55.0,majority_vote,0.213
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,55.0,majority_vote,0.261
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,55.0,majority_vote,0.311
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,56.0,majority_vote,0.06
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,56.0,majority_vote,0.071
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,56.0,majority_vote,0.116
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,56.0,majority_vote,0.134
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,56.0,majority_vote,0.158
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,56.0,majority_vote,0.236
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,56.0,majority_vote,0.274
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,56.0,majority_vote,0.325
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,57.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,57.0,majority_vote,0.094
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,57.0,majority_vote,0.121
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,57.0,majority_vote,0.134
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,57.0,majority_vote,0.156
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,57.0,majority_vote,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,57.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,57.0,majority_vote,0.323
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,58.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,58.0,majority_vote,0.093
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,58.0,majority_vote,0.123
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,58.0,majority_vote,0.127
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,58.0,majority_vote,0.175
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,58.0,majority_vote,0.193
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,58.0,majority_vote,0.303
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,58.0,majority_vote,0.316
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,59.0,majority_vote,0.043
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,59.0,majority_vote,0.12
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,59.0,majority_vote,0.11
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,59.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,59.0,majority_vote,0.178
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,59.0,majority_vote,0.277
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,59.0,majority_vote,0.242
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,59.0,majority_vote,0.301
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,60.0,majority_vote,0.073
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,60.0,majority_vote,0.102
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,60.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,60.0,majority_vote,0.151
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,60.0,majority_vote,0.133
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,60.0,majority_vote,0.193
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,60.0,majority_vote,0.257
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,60.0,majority_vote,0.333
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,61.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,61.0,majority_vote,0.083
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,61.0,majority_vote,0.082
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,61.0,majority_vote,0.132
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,61.0,majority_vote,0.145
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,61.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,61.0,majority_vote,0.249
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,61.0,majority_vote,0.319
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,62.0,majority_vote,0.059
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,62.0,majority_vote,0.082
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,62.0,majority_vote,0.123
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,62.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,62.0,majority_vote,0.158
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,62.0,majority_vote,0.226
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,62.0,majority_vote,0.29
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,62.0,majority_vote,0.313
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,63.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,63.0,majority_vote,0.092
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,63.0,majority_vote,0.115
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,63.0,majority_vote,0.127
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,63.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,63.0,majority_vote,0.215
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,63.0,majority_vote,0.284
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,63.0,majority_vote,0.305
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,64.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,64.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,64.0,majority_vote,0.11
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,64.0,majority_vote,0.115
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,64.0,majority_vote,0.166
