m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,67.0,majority_vote,0.126
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,67.0,majority_vote,0.15
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,67.0,majority_vote,0.1746031746031746
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,67.0,majority_vote,0.112
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,67.0,majority_vote,0.132
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,67.0,majority_vote,0.14425
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,67.0,majority_vote,0.23809523809523808
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,67.0,majority_vote,0.08
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,67.0,majority_vote,0.105
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,67.0,majority_vote,0.11925
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,68.0,majority_vote,0.2698412698412698
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,68.0,majority_vote,0.292
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,68.0,majority_vote,0.354
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,68.0,majority_vote,0.35575
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,68.0,majority_vote,0.38095238095238093
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,68.0,majority_vote,0.252
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,68.0,majority_vote,0.28
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,68.0,majority_vote,0.28025
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,68.0,majority_vote,0.2222222222222222
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,68.0,majority_vote,0.236
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,68.0,majority_vote,0.232
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,68.0,majority_vote,0.237
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,68.0,majority_vote,0.31746031746031744
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,68.0,majority_vote,0.236
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,68.0,majority_vote,0.233
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,68.0,majority_vote,0.24175
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,68.0,majority_vote,0.25396825396825395
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,68.0,majority_vote,0.232
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,68.0,majority_vote,0.214
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,68.0,majority_vote,0.204
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,68.0,majority_vote,0.15873015873015872
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,68.0,majority_vote,0.204
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,68.0,majority_vote,0.182
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,68.0,majority_vote,0.174
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,68.0,majority_vote,0.15873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,68.0,majority_vote,0.168
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,68.0,majority_vote,0.142
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,68.0,majority_vote,0.13825
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,68.0,majority_vote,0.12698412698412698
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,68.0,majority_vote,0.156
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,68.0,majority_vote,0.127
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,68.0,majority_vote,0.1185
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,68.0,majority_vote,0.06349206349206349
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,68.0,majority_vote,0.12
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,68.0,majority_vote,0.109
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,68.0,majority_vote,0.1115
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,69.0,majority_vote,0.2222222222222222
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,69.0,majority_vote,0.332
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,69.0,majority_vote,0.369
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,69.0,majority_vote,0.3515
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,69.0,majority_vote,0.19047619047619047
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,69.0,majority_vote,0.32
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,69.0,majority_vote,0.279
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,69.0,majority_vote,0.27325
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,69.0,majority_vote,0.25396825396825395
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,69.0,majority_vote,0.232
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,69.0,majority_vote,0.246
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,69.0,majority_vote,0.24475
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,69.0,majority_vote,0.12698412698412698
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,69.0,majority_vote,0.244
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,69.0,majority_vote,0.218
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,69.0,majority_vote,0.229
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,69.0,majority_vote,0.12698412698412698
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,69.0,majority_vote,0.216
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,69.0,majority_vote,0.207
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,69.0,majority_vote,0.203
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,69.0,majority_vote,0.2222222222222222
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,69.0,majority_vote,0.196
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,69.0,majority_vote,0.15
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,69.0,majority_vote,0.16975
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,69.0,majority_vote,0.1746031746031746
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,69.0,majority_vote,0.168
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,69.0,majority_vote,0.155
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,69.0,majority_vote,0.1445
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,69.0,majority_vote,0.20634920634920634
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,69.0,majority_vote,0.112
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,69.0,majority_vote,0.141
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,69.0,majority_vote,0.12575
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,69.0,majority_vote,0.20634920634920634
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,69.0,majority_vote,0.128
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,69.0,majority_vote,0.128
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,69.0,majority_vote,0.11475
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,70.0,majority_vote,0.36507936507936506
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,70.0,majority_vote,0.336
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,70.0,majority_vote,0.349
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,70.0,majority_vote,0.35225
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,70.0,majority_vote,0.2698412698412698
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,70.0,majority_vote,0.272
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,70.0,majority_vote,0.272
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,70.0,majority_vote,0.27725
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,70.0,majority_vote,0.25396825396825395
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,70.0,majority_vote,0.2
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,70.0,majority_vote,0.234
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,70.0,majority_vote,0.23375
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,70.0,majority_vote,0.2857142857142857
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,70.0,majority_vote,0.164
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,70.0,majority_vote,0.25
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,70.0,majority_vote,0.24
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,70.0,majority_vote,0.14285714285714285
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,70.0,majority_vote,0.196
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,70.0,majority_vote,0.197
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,70.0,majority_vote,0.192
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,70.0,majority_vote,0.09523809523809523
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,70.0,majority_vote,0.244
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,70.0,majority_vote,0.177
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,70.0,majority_vote,0.17825
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,70.0,majority_vote,0.1746031746031746
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,70.0,majority_vote,0.104
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,70.0,majority_vote,0.162
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,70.0,majority_vote,0.14225
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,70.0,majority_vote,0.15873015873015872
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,70.0,majority_vote,0.076
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,70.0,majority_vote,0.109
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,70.0,majority_vote,0.14375
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,70.0,majority_vote,0.1746031746031746
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,70.0,majority_vote,0.152
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,70.0,majority_vote,0.107
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,70.0,majority_vote,0.10275
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,71.0,majority_vote,0.2857142857142857
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,71.0,majority_vote,0.388
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,71.0,majority_vote,0.365
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,71.0,majority_vote,0.35725
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,71.0,majority_vote,0.38095238095238093
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,71.0,majority_vote,0.24
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,71.0,majority_vote,0.305
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,71.0,majority_vote,0.27875
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,71.0,majority_vote,0.2222222222222222
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,71.0,majority_vote,0.26
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,71.0,majority_vote,0.204
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,71.0,majority_vote,0.22625
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,71.0,majority_vote,0.2857142857142857
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,71.0,majority_vote,0.176
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,71.0,majority_vote,0.251
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,71.0,majority_vote,0.236
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,71.0,majority_vote,0.3333333333333333
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,71.0,majority_vote,0.208
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,71.0,majority_vote,0.184
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,71.0,majority_vote,0.1805
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,71.0,majority_vote,0.1746031746031746
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,71.0,majority_vote,0.204
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,71.0,majority_vote,0.201
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,71.0,majority_vote,0.171
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,71.0,majority_vote,0.15873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,71.0,majority_vote,0.204
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,71.0,majority_vote,0.146
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,71.0,majority_vote,0.1615
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,71.0,majority_vote,0.1746031746031746
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,71.0,majority_vote,0.172
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,71.0,majority_vote,0.127
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,71.0,majority_vote,0.125
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,71.0,majority_vote,0.1111111111111111
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,71.0,majority_vote,0.148
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,71.0,majority_vote,0.119
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,71.0,majority_vote,0.10975
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,72.0,majority_vote,0.2857142857142857
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,72.0,majority_vote,0.36
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,72.0,majority_vote,0.363
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,72.0,majority_vote,0.346
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,72.0,majority_vote,0.38095238095238093
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,72.0,majority_vote,0.272
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,72.0,majority_vote,0.302
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,72.0,majority_vote,0.311
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,72.0,majority_vote,0.1746031746031746
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,72.0,majority_vote,0.236
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,72.0,majority_vote,0.246
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,72.0,majority_vote,0.22425
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,72.0,majority_vote,0.19047619047619047
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,72.0,majority_vote,0.236
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,72.0,majority_vote,0.241
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,72.0,majority_vote,0.238
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,72.0,majority_vote,0.14285714285714285
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,72.0,majority_vote,0.156
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,72.0,majority_vote,0.18
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,72.0,majority_vote,0.1765
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,72.0,majority_vote,0.19047619047619047
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,72.0,majority_vote,0.176
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,72.0,majority_vote,0.153
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,72.0,majority_vote,0.16075
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,72.0,majority_vote,0.09523809523809523
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,72.0,majority_vote,0.136
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,72.0,majority_vote,0.13
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,72.0,majority_vote,0.14825
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,72.0,majority_vote,0.09523809523809523
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,72.0,majority_vote,0.164
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,72.0,majority_vote,0.11
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,72.0,majority_vote,0.12525
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,72.0,majority_vote,0.14285714285714285
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,72.0,majority_vote,0.088
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,72.0,majority_vote,0.117
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,72.0,majority_vote,0.11375
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,73.0,majority_vote,0.38095238095238093
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,73.0,majority_vote,0.324
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,73.0,majority_vote,0.348
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,73.0,majority_vote,0.351
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,73.0,majority_vote,0.3492063492063492
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,73.0,majority_vote,0.288
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,73.0,majority_vote,0.305
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,73.0,majority_vote,0.2755
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,73.0,majority_vote,0.19047619047619047
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,73.0,majority_vote,0.204
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,73.0,majority_vote,0.263
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,73.0,majority_vote,0.2315
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,73.0,majority_vote,0.25396825396825395
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,73.0,majority_vote,0.26
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,73.0,majority_vote,0.272
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,73.0,majority_vote,0.22025
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,73.0,majority_vote,0.2222222222222222
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,73.0,majority_vote,0.192
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,73.0,majority_vote,0.16
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,73.0,majority_vote,0.1935
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,73.0,majority_vote,0.19047619047619047
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,73.0,majority_vote,0.168
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,73.0,majority_vote,0.16
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,73.0,majority_vote,0.174
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,73.0,majority_vote,0.12698412698412698
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,73.0,majority_vote,0.216
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,73.0,majority_vote,0.147
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,73.0,majority_vote,0.14175
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,73.0,majority_vote,0.25396825396825395
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,73.0,majority_vote,0.144
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,73.0,majority_vote,0.139
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,73.0,majority_vote,0.14
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,73.0,majority_vote,0.047619047619047616
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,73.0,majority_vote,0.16
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,73.0,majority_vote,0.117
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,73.0,majority_vote,0.10925
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,74.0,majority_vote,0.3492063492063492
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,74.0,majority_vote,0.356
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,74.0,majority_vote,0.348
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,74.0,majority_vote,0.358
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,74.0,majority_vote,0.25396825396825395
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,74.0,majority_vote,0.296
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,74.0,majority_vote,0.295
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,74.0,majority_vote,0.29625
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,74.0,majority_vote,0.20634920634920634
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,74.0,majority_vote,0.264
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,74.0,majority_vote,0.235
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,74.0,majority_vote,0.21575
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,74.0,majority_vote,0.25396825396825395
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,74.0,majority_vote,0.224
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,74.0,majority_vote,0.243
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,74.0,majority_vote,0.22875
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,74.0,majority_vote,0.2222222222222222
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,74.0,majority_vote,0.192
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,74.0,majority_vote,0.196
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,74.0,majority_vote,0.1975
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,74.0,majority_vote,0.20634920634920634
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,74.0,majority_vote,0.196
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,74.0,majority_vote,0.173
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,74.0,majority_vote,0.172
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,74.0,majority_vote,0.12698412698412698
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,74.0,majority_vote,0.148
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,74.0,majority_vote,0.148
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,74.0,majority_vote,0.1615
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,74.0,majority_vote,0.19047619047619047
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,74.0,majority_vote,0.128
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,74.0,majority_vote,0.154
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,74.0,majority_vote,0.1295
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,74.0,majority_vote,0.07936507936507936
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,74.0,majority_vote,0.112
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,74.0,majority_vote,0.123
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,74.0,majority_vote,0.10225
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,75.0,majority_vote,0.4444444444444444
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,75.0,majority_vote,0.36
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,75.0,majority_vote,0.351
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,75.0,majority_vote,0.37
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,75.0,majority_vote,0.19047619047619047
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,75.0,majority_vote,0.256
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,75.0,majority_vote,0.287
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,75.0,majority_vote,0.2885
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,75.0,majority_vote,0.2222222222222222
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,75.0,majority_vote,0.208
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,75.0,majority_vote,0.225
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,75.0,majority_vote,0.241
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,75.0,majority_vote,0.1746031746031746
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,75.0,majority_vote,0.204
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,75.0,majority_vote,0.22
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,75.0,majority_vote,0.22975
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,75.0,majority_vote,0.1746031746031746
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,75.0,majority_vote,0.24
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,75.0,majority_vote,0.168
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,75.0,majority_vote,0.2105
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,75.0,majority_vote,0.12698412698412698
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,75.0,majority_vote,0.168
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,75.0,majority_vote,0.175
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,75.0,majority_vote,0.17475
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,75.0,majority_vote,0.15873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,75.0,majority_vote,0.168
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,75.0,majority_vote,0.128
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,75.0,majority_vote,0.139
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,75.0,majority_vote,0.1111111111111111
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,75.0,majority_vote,0.124
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,75.0,majority_vote,0.128
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,75.0,majority_vote,0.1235
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,75.0,majority_vote,0.1111111111111111
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,75.0,majority_vote,0.104
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,75.0,majority_vote,0.108
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,75.0,majority_vote,0.12225
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,76.0,majority_vote,0.2857142857142857
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,76.0,majority_vote,0.356
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,76.0,majority_vote,0.342
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,76.0,majority_vote,0.354
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,76.0,majority_vote,0.30158730158730157
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,76.0,majority_vote,0.312
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,76.0,majority_vote,0.285
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,76.0,majority_vote,0.295
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,76.0,majority_vote,0.19047619047619047
